,Cell,Cell_type
9917,F2S4_161207_004_G01,L6 CT VISp Ctxn3 Brinp3
9918,F2S4_161207_005_A01,L6 CT VISp Ctxn3 Sla
9919,F2S4_161207_005_B01,L6 CT VISp Ctxn3 Sla
9920,F2S4_161207_005_D01,L6 CT VISp Krt80 Sla
9921,F2S4_161207_005_E01,L6 CT VISp Ctxn3 Sla
9922,F2S4_161207_005_F01,L6 CT VISp Ctxn3 Sla
9923,F2S4_161207_005_G01,L6 CT VISp Ctxn3 Sla
9924,F2S4_161207_005_H01,L6 CT VISp Ctxn3 Brinp3
9925,F2S4_161207_006_A01,L6 CT VISp Ctxn3 Sla
9926,F2S4_161207_006_B01,L6 CT VISp Krt80 Sla
9927,F2S4_161207_006_C01,L6 CT VISp Ctxn3 Brinp3
9928,F2S4_161207_006_D01,L6 CT VISp Ctxn3 Sla
9929,F2S4_161207_006_E01,L6 CT VISp Ctxn3 Sla
9930,F2S4_161207_006_F01,L6 CT VISp Ctxn3 Brinp3
9931,F2S4_161207_006_G01,L6 CT VISp Ctxn3 Brinp3
9932,F2S4_161207_006_H01,L6 CT VISp Ctxn3 Brinp3
9933,F2S4_161207_007_A01,L6 CT VISp Ctxn3 Sla
9934,F2S4_161207_007_B01,L6 CT VISp Ctxn3 Brinp3
9935,F2S4_161207_007_C01,L6 CT VISp Ctxn3 Sla
9936,F2S4_161207_007_D01,L6 CT VISp Krt80 Sla
9937,F2S4_161207_007_E01,L6 CT VISp Ctxn3 Sla
9938,F2S4_161207_007_F01,L6 CT VISp Ctxn3 Brinp3
9939,F2S4_161207_007_G01,L6 CT VISp Ctxn3 Sla
9940,F2S4_161207_008_A01,L6 CT VISp Gpr139
9941,F2S4_161207_008_B01,L6 CT VISp Ctxn3 Sla
9942,F2S4_161207_008_C01,L6 CT VISp Gpr139
9943,F2S4_161207_008_D01,L6 CT VISp Krt80 Sla
9944,F2S4_161207_008_E01,L6 CT VISp Ctxn3 Sla
9945,F2S4_161207_008_F01,L6 CT VISp Ctxn3 Sla
9946,F2S4_161207_008_G01,L6 CT VISp Ctxn3 Brinp3
9947,F2S4_161207_008_H01,L6 CT VISp Ctxn3 Sla
9948,F2S4_161207_009_A01,L6 CT VISp Ctxn3 Brinp3
9949,F2S4_161207_009_B01,L6 CT VISp Nxph2 Wls
9950,F2S4_161207_009_C01,L6 CT VISp Ctxn3 Brinp3
9951,F2S4_161207_009_D01,L6 CT VISp Ctxn3 Sla
9952,F2S4_161207_009_E01,L6 CT VISp Ctxn3 Brinp3
9953,F2S4_161207_009_F01,L6 CT VISp Nxph2 Wls
9954,F2S4_161207_009_G01,L6 CT VISp Krt80 Sla
9955,F2S4_161207_009_H01,L6 CT VISp Ctxn3 Brinp3
9956,F2S4_161207_010_A01,L6 CT VISp Krt80 Sla
9957,F2S4_161207_010_B01,L6 CT VISp Nxph2 Wls
9958,F2S4_161207_010_C01,L6 CT VISp Ctxn3 Sla
9959,F2S4_161207_010_D01,L6 CT VISp Gpr139
9960,F2S4_161207_010_E01,L6 CT VISp Ctxn3 Sla
9961,F2S4_161207_010_F01,L5 PT VISp Krt80
9962,F2S4_161207_010_G01,L6 CT VISp Ctxn3 Brinp3
9963,F2S4_161207_011_A01,L6 CT VISp Ctxn3 Sla
9964,F2S4_161207_011_B01,L6 CT VISp Ctxn3 Sla
9965,F2S4_161207_011_C01,L6 CT VISp Ctxn3 Brinp3
9966,F2S4_161207_011_D01,L6 CT VISp Ctxn3 Brinp3
9967,F2S4_161207_011_E01,L6 CT VISp Ctxn3 Sla
9968,F2S4_161207_011_F01,L6 CT VISp Krt80 Sla
9969,F2S4_161207_011_G01,L6 CT VISp Ctxn3 Brinp3
9970,F2S4_161207_011_H01,L6 CT VISp Ctxn3 Sla
9971,F2S4_161207_012_A01,L6 CT VISp Ctxn3 Brinp3
9972,F2S4_161207_012_B01,L6 CT VISp Nxph2 Wls
9973,F2S4_161207_012_C01,L6 CT VISp Ctxn3 Brinp3
9974,F2S4_161207_012_D01,L6 CT VISp Ctxn3 Brinp3
9975,F2S4_161207_012_E01,L6 CT VISp Ctxn3 Brinp3
9976,F2S4_161207_012_F01,L6 CT VISp Ctxn3 Brinp3
9977,F2S4_161207_012_G01,L6 CT VISp Ctxn3 Brinp3
9978,F2S4_161207_012_H01,L6 CT VISp Ctxn3 Sla
9979,F2S4_161207_013_B01,L6 CT VISp Ctxn3 Sla
9980,F2S4_161207_013_C01,L6 CT VISp Ctxn3 Brinp3
9981,F2S4_161207_013_D01,L6 CT VISp Ctxn3 Sla
9982,F2S4_161207_013_E01,L6 CT VISp Ctxn3 Brinp3
9983,F2S4_161207_013_F01,L6 CT VISp Ctxn3 Sla
9984,F2S4_161207_013_G01,L6 CT VISp Ctxn3 Brinp3
9985,F2S4_161207_013_H01,L6 CT VISp Ctxn3 Brinp3
9986,F2S4_161207_014_A01,L6 CT VISp Krt80 Sla
9987,F2S4_161207_014_B01,L6 CT VISp Ctxn3 Brinp3
9988,F2S4_161207_014_C01,L6 CT VISp Ctxn3 Sla
9989,F2S4_161207_014_D01,L6 CT VISp Ctxn3 Sla
9990,F2S4_161207_014_E01,L6 CT VISp Ctxn3 Brinp3
9991,F2S4_161207_014_F01,L6 CT VISp Ctxn3 Sla
9992,F2S4_161207_014_G01,L6 CT VISp Ctxn3 Sla
9993,F2S4_161207_014_H01,L6 CT VISp Nxph2 Wls
9994,F2S4_161207_015_A01,L6 CT VISp Ctxn3 Brinp3
9995,F2S4_161207_015_B01,L6 CT VISp Ctxn3 Sla
9996,F2S4_161207_015_C01,L6 CT VISp Ctxn3 Brinp3
9997,F2S4_161207_015_F01,L6 CT VISp Nxph2 Wls
9998,F2S4_161207_015_G01,L6 CT VISp Nxph2 Wls
9999,F2S4_161207_015_H01,L6 CT VISp Krt80 Sla
10000,F2S4_161207_016_A01,L6 CT VISp Ctxn3 Brinp3
10001,F2S4_161207_016_B01,L6 CT VISp Krt80 Sla
10002,F2S4_161207_016_C01,L6 CT VISp Ctxn3 Brinp3
10003,F2S4_161207_016_D01,L6 CT VISp Ctxn3 Sla
10004,F2S4_161207_016_E01,L6 CT VISp Gpr139
10005,F2S4_161207_016_G01,L6 CT VISp Krt80 Sla
10006,F2S4_161207_016_H01,L6 CT VISp Ctxn3 Sla
10007,F2S4_161207_017_A01,L6 CT VISp Ctxn3 Brinp3
10008,F2S4_161207_017_B01,L6 CT VISp Ctxn3 Brinp3
10009,F2S4_161207_017_C01,L6 CT VISp Krt80 Sla
10010,F2S4_161207_017_D01,L6 CT VISp Ctxn3 Sla
10011,F2S4_161207_017_E01,L6 CT VISp Ctxn3 Brinp3
10012,F2S4_161207_017_F01,L6 CT VISp Ctxn3 Brinp3
10013,F2S4_161207_017_G01,L6 CT VISp Ctxn3 Brinp3
10014,F2S4_161207_017_H01,L6 CT VISp Ctxn3 Brinp3
10015,F2S4_161207_018_A01,L6 CT VISp Ctxn3 Brinp3
10016,F2S4_161207_018_B01,L6 CT VISp Ctxn3 Sla
10017,F2S4_161207_018_C01,L6 CT VISp Ctxn3 Sla
10018,F2S4_161207_018_D01,L6 CT VISp Ctxn3 Sla
10019,F2S4_161207_018_E01,L6 CT VISp Ctxn3 Brinp3
10020,F2S4_161207_018_F01,L6 CT VISp Ctxn3 Brinp3
10021,F2S4_161207_018_G01,L6 CT VISp Ctxn3 Sla
10022,F2S4_161207_018_H01,L6 CT VISp Ctxn3 Sla
10023,F2S4_161207_019_A01,L6 CT VISp Ctxn3 Brinp3
10024,F2S4_161207_019_B01,L6 CT VISp Ctxn3 Brinp3
10025,F2S4_161207_019_C01,L6 CT VISp Ctxn3 Sla
10026,F2S4_161207_019_D01,L6 CT VISp Gpr139
10027,F2S4_161207_019_E01,L6 CT VISp Ctxn3 Brinp3
10028,F2S4_161207_019_F01,L6 CT VISp Ctxn3 Brinp3
10029,F2S4_161207_019_G01,L6 CT VISp Gpr139
10030,F2S4_161207_019_H01,L6 CT VISp Ctxn3 Sla
10031,F2S4_161207_020_A01,L6 CT VISp Krt80 Sla
10032,F2S4_161207_020_B01,L6 CT VISp Ctxn3 Brinp3
10033,F2S4_161207_020_C01,L6 CT VISp Ctxn3 Sla
10034,F2S4_161207_020_D01,L6 CT VISp Krt80 Sla
10035,F2S4_161207_020_E01,L6 CT VISp Ctxn3 Brinp3
10036,F2S4_161207_020_F01,L6 CT VISp Ctxn3 Sla
10037,F2S4_161207_020_G01,L6 CT VISp Ctxn3 Sla
10038,F2S4_161207_020_H01,L6 CT VISp Ctxn3 Sla
10039,F2S4_161207_021_A01,L6 CT VISp Ctxn3 Brinp3
10040,F2S4_161207_021_B01,L6 CT VISp Ctxn3 Brinp3
10041,F2S4_161207_021_C01,L6 CT VISp Ctxn3 Sla
10042,F2S4_161207_021_D01,L6 CT VISp Ctxn3 Sla
10043,F2S4_161207_021_F01,L6 CT VISp Ctxn3 Sla
10044,F2S4_161207_021_G01,L6 CT VISp Ctxn3 Brinp3
10045,F2S4_161207_021_H01,L6 CT VISp Ctxn3 Sla
10046,F2S4_161207_022_A01,L6 CT VISp Ctxn3 Sla
10047,F2S4_161207_022_B01,L6 CT VISp Ctxn3 Brinp3
10048,F2S4_161207_022_C01,L6 CT VISp Ctxn3 Brinp3
10049,F2S4_161207_022_D01,L6 CT VISp Ctxn3 Sla
10050,F2S4_161207_022_E01,L6 CT VISp Ctxn3 Brinp3
10051,F2S4_161207_022_F01,L6 CT VISp Ctxn3 Brinp3
10052,F2S4_161207_022_G01,L6 CT VISp Gpr139
10053,F2S4_161207_022_H01,L6 CT VISp Ctxn3 Sla
10054,F2S4_161207_034_A01,L6 CT VISp Gpr139
10055,F2S4_161207_034_B01,L6 CT VISp Ctxn3 Sla
10056,F2S4_161207_034_C01,L6 CT VISp Ctxn3 Sla
10057,F2S4_161207_034_D01,L6 CT VISp Ctxn3 Sla
10058,F2S4_161207_034_E01,L6 CT VISp Gpr139
10059,F2S4_161207_034_F01,L6 CT VISp Ctxn3 Sla
10060,F2S4_161207_034_G01,L6 CT VISp Ctxn3 Brinp3
10061,F2S4_161207_034_H01,L6 CT VISp Ctxn3 Sla
10062,F2S4_161207_035_A01,L6 CT VISp Ctxn3 Sla
10063,F2S4_161207_035_B01,L6 CT VISp Gpr139
10064,F2S4_161207_035_C01,L6 CT VISp Krt80 Sla
10065,F2S4_161207_035_D01,L6 CT VISp Ctxn3 Sla
10066,F2S4_161207_035_E01,L6 CT VISp Ctxn3 Brinp3
10067,F2S4_170104_001_A01,L6 IT VISp Penk Col27a1
10068,F2S4_170104_001_B01,L4 IT VISp Rspo1
10069,F2S4_170104_001_C01,L6 IT VISp Penk Col27a1
10070,F2S4_170104_001_D01,L2/3 IT VISp Agmat
10071,F2S4_170104_001_E01,L2/3 IT VISp Agmat
10072,F2S4_170104_001_F01,L6 IT VISp Penk Col27a1
10073,F2S4_170104_001_G01,L6 IT VISp Penk Col27a1
10074,F2S4_170104_001_H01,L6 IT ALM Oprk1
10075,F2S4_170104_002_A01,L2/3 IT VISp Agmat
10076,F2S4_170104_002_B01,L2/3 IT VISp Agmat
10077,F2S4_170104_002_C01,L6 IT VISp Penk Col27a1
10078,F2S4_170104_002_D01,L5 IT VISp Col27a1
10079,F2S4_170104_002_E01,L6 IT VISp Col18a1
10080,F2S4_170104_002_F01,L6 IT VISp Penk Col27a1
10081,F2S4_170104_002_G01,L4 IT VISp Rspo1
10082,F2S4_170104_002_H01,L2/3 IT VISp Agmat
10083,F2S4_170104_003_D01,L6 IT VISp Penk Col27a1
10084,F2S4_170104_003_E01,L4 IT VISp Rspo1
10085,F2S4_170104_003_F01,L6 IT VISp Col23a1 Adamts2
10086,F2S4_170104_003_G01,L2/3 IT VISp Adamts2
10087,F2S4_170104_003_H01,L6 IT VISp Penk Col27a1
10088,F2S4_170105_001_C01,L5 PT VISp C1ql2 Cdh13
10089,F2S4_170105_001_D01,L6 IT VISp Penk Col27a1
10090,F2S4_170105_001_E01,L5 PT VISp Chrna6
10091,F2S4_170105_001_F01,L6 IT VISp Penk Col27a1
10092,F2S4_170105_001_G01,L6 IT VISp Penk Col27a1
10093,F2S4_170105_002_A01,L6 IT VISp Penk Col27a1
10094,F2S4_170105_002_B01,L5 PT VISp Chrna6
10095,F2S4_170105_002_C01,L2/3 IT VISp Agmat
10096,F2S4_170105_002_D01,L5 PT VISp C1ql2 Cdh13
10097,F2S4_170105_002_E01,L5 PT VISp Krt80
10098,F2S4_170105_002_F01,L6 IT VISp Penk Col27a1
10099,F2S4_170105_002_G01,L5 PT VISp C1ql2 Ptgfr
10100,F2S4_170105_002_H01,L2/3 IT VISp Agmat
10101,F2S4_170105_003_A01,L5 PT VISp Lgr5
10102,F2S4_170105_003_C01,L6 IT VISp Penk Col27a1
10103,F2S4_170105_003_D01,L5 IT VISp Col27a1
10104,F2S4_170105_003_E01,L5 PT VISp Krt80
10105,F2S4_170105_003_F01,L5 PT VISp C1ql2 Cdh13
10106,F2S4_170105_003_G01,L5 PT VISp Chrna6
10107,F2S4_170105_003_H01,L5 PT VISp Krt80
10108,F2S4_170105_004_B01,L6 IT VISp Col23a1 Adamts2
10109,F2S4_170105_004_C01,L5 PT VISp Krt80
10110,F2S4_170105_004_D01,L6 IT VISp Penk Col27a1
10111,F2S4_170105_004_E01,L5 PT VISp Krt80
10112,F2S4_170105_004_F01,L5 PT VISp C1ql2 Ptgfr
10113,F2S4_170105_004_G01,L5 PT VISp Krt80
10114,F2S4_170105_005_B01,L2/3 IT VISp Agmat
10115,F2S4_170105_005_C01,L5 PT VISp Krt80
10116,F2S4_170105_005_D01,L5 PT VISp Krt80
10117,F2S4_170105_005_E01,L5 PT VISp Chrna6
10118,F2S4_170105_005_F01,L5 PT VISp C1ql2 Cdh13
10119,F2S4_170105_005_H01,L6 IT VISp Penk Col27a1
10120,F2S4_170105_006_A01,L5 PT VISp Chrna6
10121,F2S4_170105_006_C01,L6 IT VISp Col23a1 Adamts2
10122,F2S4_170105_006_F01,L5 PT VISp C1ql2 Cdh13
10123,F2S4_170105_006_G01,L5 PT VISp Krt80
10124,F2S4_170105_006_H01,L5 PT VISp Krt80
10125,F2S4_170105_007_A01,L5 PT VISp Krt80
10126,F2S4_170105_007_D01,L6 IT VISp Penk Col27a1
10127,F2S4_170105_007_G01,L5 PT VISp Krt80
10128,F2S4_170105_007_H01,L5 PT VISp C1ql2 Cdh13
10129,F2S4_170105_008_A01,L5 PT VISp Chrna6
10130,F2S4_170105_008_B01,L5 PT VISp Chrna6
10131,F2S4_170105_008_C01,L5 PT VISp Chrna6
10132,F2S4_170105_008_E01,L6 IT VISp Penk Col27a1
10133,F2S4_170105_008_F01,L2/3 IT VISp Adamts2
10134,F2S4_170105_009_A01,L5 PT VISp Krt80
10135,F2S4_170105_009_B01,L5 PT VISp Chrna6
10136,F2S4_170105_009_C01,L5 PT VISp Lgr5
10137,F2S4_170105_009_D01,L2/3 IT VISp Agmat
10138,F2S4_170105_009_E01,L6 IT VISp Penk Col27a1
10139,F2S4_170105_009_F01,L5 PT VISp Krt80
10140,F2S4_170105_009_H01,L6 IT VISp Penk Col27a1
10141,F2S4_170105_010_C01,L5 PT VISp Krt80
10142,F2S4_170105_010_D01,L5 PT VISp Krt80
10143,F2S4_170105_010_F01,L6 IT VISp Penk Col27a1
10144,F2S4_170105_010_H01,L6 IT VISp Penk Col27a1
10145,F2S4_170105_011_B01,L5 PT VISp Krt80
10146,F2S4_170105_011_C01,L5 PT VISp Chrna6
10147,F2S4_170105_011_D01,L6 IT VISp Penk Col27a1
10148,F2S4_170105_011_F01,L6 IT VISp Penk Col27a1
10149,F2S4_170105_011_G01,L5 PT VISp C1ql2 Cdh13
10150,F2S4_170105_011_H01,L5 PT VISp Krt80
10151,F2S4_170105_012_B01,L5 PT VISp C1ql2 Ptgfr
10152,F2S4_170105_012_C01,L5 PT VISp Krt80
10153,F2S4_170105_012_E01,L2/3 IT VISp Agmat
10154,F2S4_170105_012_F01,L2/3 IT VISp Agmat
10155,F2S4_170105_012_G01,L5 PT VISp C1ql2 Cdh13
10156,F2S4_170105_013_A01,L6 IT VISp Penk Col27a1
10157,F2S4_170105_013_B01,L5 PT VISp Krt80
10158,F2S4_170105_013_D01,L5 PT VISp C1ql2 Cdh13
10159,F2S4_170116_001_A01,L4 IT VISp Rspo1
10160,F2S4_170116_001_B01,L4 IT VISp Rspo1
10161,F2S4_170116_001_C01,L4 IT VISp Rspo1
10162,F2S4_170116_001_D01,L4 IT VISp Rspo1
10163,F2S4_170116_001_E01,L5 IT VISp Hsd11b1 Endou
10164,F2S4_170116_001_F01,L5 IT VISp Hsd11b1 Endou
10165,F2S4_170116_001_G01,L4 IT VISp Rspo1
10166,F2S4_170116_001_H01,L4 IT VISp Rspo1
10167,F2S4_170116_002_A01,L4 IT VISp Rspo1
10168,F2S4_170116_002_B01,L5 IT VISp Hsd11b1 Endou
10169,F2S4_170116_002_C01,L4 IT VISp Rspo1
10170,F2S4_170116_002_D01,L4 IT VISp Rspo1
10171,F2S4_170116_002_E01,L4 IT VISp Rspo1
10172,F2S4_170116_002_F01,L4 IT VISp Rspo1
10173,F2S4_170116_002_G01,L4 IT VISp Rspo1
10174,F2S4_170116_002_H01,L4 IT VISp Rspo1
10175,F2S4_170116_003_A01,L4 IT VISp Rspo1
10176,F2S4_170116_003_B01,L4 IT VISp Rspo1
10177,F2S4_170116_003_D01,L4 IT VISp Rspo1
10178,F2S4_170116_003_E01,L4 IT VISp Rspo1
10179,F2S4_170116_003_F01,L4 IT VISp Rspo1
10180,F2S4_170116_003_G01,L4 IT VISp Rspo1
10181,F2S4_170116_003_H01,L4 IT VISp Rspo1
10182,F2S4_170116_004_A01,L4 IT VISp Rspo1
10183,F2S4_170116_004_B01,L4 IT VISp Rspo1
10184,F2S4_170116_004_D01,L4 IT VISp Rspo1
10185,F2S4_170116_004_E01,L5 IT VISp Hsd11b1 Endou
10186,F2S4_170116_004_F01,L4 IT VISp Rspo1
10187,F2S4_170116_004_G01,L4 IT VISp Rspo1
10188,F2S4_170116_005_A01,L4 IT VISp Rspo1
10189,F2S4_170116_005_B01,L4 IT VISp Rspo1
10190,F2S4_170116_005_C01,L5 IT VISp Hsd11b1 Endou
10191,F2S4_170116_005_D01,L4 IT VISp Rspo1
10192,F2S4_170116_005_E01,L4 IT VISp Rspo1
10193,F2S4_170116_005_F01,L4 IT VISp Rspo1
10194,F2S4_170116_005_G01,L4 IT VISp Rspo1
10195,F2S4_170116_005_H01,L4 IT VISp Rspo1
10196,F2S4_170116_006_A01,L4 IT VISp Rspo1
10197,F2S4_170116_006_B01,L4 IT VISp Rspo1
10198,F2S4_170116_006_C01,L4 IT VISp Rspo1
10199,F2S4_170116_006_D01,L4 IT VISp Rspo1
10200,F2S4_170116_006_E01,L4 IT VISp Rspo1
10201,F2S4_170116_006_F01,L4 IT VISp Rspo1
10202,F2S4_170116_006_G01,L4 IT VISp Rspo1
10203,F2S4_170116_006_H01,L4 IT VISp Rspo1
10204,F2S4_170116_007_A01,L4 IT VISp Rspo1
10205,F2S4_170116_007_B01,L4 IT VISp Rspo1
10206,F2S4_170116_007_C01,L4 IT VISp Rspo1
10207,F2S4_170116_007_D01,L4 IT VISp Rspo1
10208,F2S4_170116_007_E01,L4 IT VISp Rspo1
10209,F2S4_170116_007_G01,L4 IT VISp Rspo1
10210,F2S4_170116_007_H01,L4 IT VISp Rspo1
10211,F2S4_170116_008_A01,L5 IT VISp Batf3
10212,F2S4_170116_008_B01,L5 IT VISp Batf3
10213,F2S4_170116_008_C01,L5 IT VISp Batf3
10214,F2S4_170116_008_D01,L5 IT VISp Batf3
10215,F2S4_170116_008_E01,L5 IT VISp Batf3
10216,F2S4_170116_008_H01,L4 IT VISp Rspo1
10217,F2S4_170116_009_A01,L4 IT VISp Rspo1
10218,F2S4_170116_009_B01,L4 IT VISp Rspo1
10219,F2S4_170116_009_C01,L4 IT VISp Rspo1
10220,F2S4_170116_009_D01,L4 IT VISp Rspo1
10221,F2S4_170116_009_E01,L4 IT VISp Rspo1
10222,F2S4_170116_009_F01,L4 IT VISp Rspo1
10223,F2S4_170116_009_G01,L4 IT VISp Rspo1
10224,F2S4_170116_009_H01,L4 IT VISp Rspo1
10225,F2S4_170116_010_A01,L4 IT VISp Rspo1
10226,F2S4_170116_010_B01,L4 IT VISp Rspo1
10227,F2S4_170116_010_C01,L4 IT VISp Rspo1
10228,F2S4_170116_010_D01,L4 IT VISp Rspo1
10229,F2S4_170116_010_E01,L4 IT VISp Rspo1
10230,F2S4_170116_010_F01,L4 IT VISp Rspo1
10231,F2S4_170116_010_G01,L4 IT VISp Rspo1
10232,F2S4_170116_010_H01,L4 IT VISp Rspo1
10233,F2S4_170116_011_A01,L4 IT VISp Rspo1
10234,F2S4_170116_011_B01,L4 IT VISp Rspo1
10235,F2S4_170116_011_C01,L4 IT VISp Rspo1
10236,F2S4_170116_011_D01,L4 IT VISp Rspo1
10237,F2S4_170116_011_E01,L4 IT VISp Rspo1
10238,F2S4_170116_011_F01,L4 IT VISp Rspo1
10239,F2S4_170116_011_G01,L4 IT VISp Rspo1
10240,F2S4_170116_011_H01,L4 IT VISp Rspo1
10241,F2S4_170116_012_A01,L5 IT VISp Whrn Tox2
10242,F2S4_170116_012_B01,L4 IT VISp Rspo1
10243,F2S4_170116_012_C01,L4 IT VISp Rspo1
10244,F2S4_170116_012_D01,L4 IT VISp Rspo1
10245,F2S4_170116_012_E01,L4 IT VISp Rspo1
10246,F2S4_170116_012_F01,L4 IT VISp Rspo1
10247,F2S4_170116_012_G01,L4 IT VISp Rspo1
10248,F2S4_170116_012_H01,L4 IT VISp Rspo1
10249,F2S4_170116_013_A01,L4 IT VISp Rspo1
10250,F2S4_170116_013_B01,L4 IT VISp Rspo1
10251,F2S4_170116_013_C01,L4 IT VISp Rspo1
10252,F2S4_170116_013_D01,L4 IT VISp Rspo1
10253,F2S4_170116_013_E01,L4 IT VISp Rspo1
10254,F2S4_170116_013_F01,L4 IT VISp Rspo1
10255,F2S4_170116_013_G01,L4 IT VISp Rspo1
10256,F2S4_170116_013_H01,L5 IT VISp Hsd11b1 Endou
10257,F2S4_170116_014_A01,L4 IT VISp Rspo1
10258,F2S4_170116_014_B01,L4 IT VISp Rspo1
10259,F2S4_170116_014_C01,L4 IT VISp Rspo1
10260,F2S4_170116_014_D01,L4 IT VISp Rspo1
10261,F2S4_170116_014_E01,L4 IT VISp Rspo1
10262,F2S4_170116_014_F01,L4 IT VISp Rspo1
10263,F2S4_170116_014_G01,L4 IT VISp Rspo1
10264,F2S4_170116_014_H01,L4 IT VISp Rspo1
10265,F2S4_170116_015_B01,L5 IT VISp Batf3
10266,F2S4_170116_015_C01,L5 IT VISp Batf3
10267,F2S4_170116_015_D01,L5 IT VISp Col6a1 Fezf2
10268,F2S4_170116_015_E01,L5 IT VISp Batf3
10269,F2S4_170116_015_F01,L5 IT VISp Col6a1 Fezf2
10270,F2S4_170116_015_G01,L5 IT VISp Batf3
10271,F2S4_170116_015_H01,L5 IT VISp Col6a1 Fezf2
10272,F2S4_170116_016_H01,L5 IT VISp Batf3
10273,F2S4_170123_001_A01,L5 IT VISp Col27a1
10274,F2S4_170123_001_B01,L5 IT VISp Batf3
10275,F2S4_170123_001_C01,L2/3 IT VISp Adamts2
10276,F2S4_170123_001_D01,L2/3 IT VISp Adamts2
10277,F2S4_170123_001_E01,L5 IT VISp Batf3
10278,F2S4_170123_001_G01,L5 IT VISp Batf3
10279,F2S4_170123_001_H01,L2/3 IT VISp Adamts2
10280,F2S4_170123_002_A01,L6 IT VISp Penk Col27a1
10281,F2S4_170123_002_B01,L6 IT VISp Car3
10282,F2S4_170123_002_C01,L2/3 IT VISp Agmat
10283,F2S4_170124_001_A01,L2/3 IT VISp Adamts2
10284,F2S4_170124_001_B01,L6 IT VISp Col23a1 Adamts2
10285,F2S4_170124_001_C01,L5 IT VISp Col6a1 Fezf2
10286,F2S4_170124_001_D01,L2/3 IT VISp Agmat
10287,F2S4_170124_001_E01,L5 IT VISp Col27a1
10288,F2S4_170124_001_F01,L5 IT VISp Batf3
10289,F2S4_170124_001_G01,L6 IT VISp Penk Col27a1
10290,F2S4_170124_001_H01,L2/3 IT VISp Adamts2
10291,F2S4_170124_002_A01,L6 IT VISp Col23a1 Adamts2
10292,F2S4_170124_002_B01,L6 IT VISp Penk Col27a1
10293,F2S4_170124_002_C01,L6 IT VISp Col18a1
10294,F2S4_170124_002_D01,L6 IT VISp Col23a1 Adamts2
10295,F2S4_170124_002_F01,L6 IT VISp Penk Fst
10296,F2S4_170124_002_G01,L2/3 IT VISp Agmat
10297,F2S4_170124_002_H01,L6 IT VISp Penk Col27a1
10298,F2S4_170125_001_A01,L5 PT VISp Krt80
10299,F2S4_170125_001_B01,L5 PT VISp Krt80
10300,F2S4_170125_001_C01,L6 CT VISp Krt80 Sla
10301,F2S4_170125_001_E01,L6 CT VISp Nxph2 Wls
10302,F2S4_170125_001_F01,L6b VISp Mup5
10303,F2S4_170125_001_G01,L6 CT VISp Krt80 Sla
10304,F2S4_170125_001_H01,L4 IT VISp Rspo1
10305,F2S4_170125_002_A01,L2/3 IT VISp Agmat
10306,F2S4_170125_002_B01,L6 CT VISp Krt80 Sla
10307,F2S4_170125_002_C01,L6 IT VISp Penk Col27a1
10308,F2S4_170125_002_E01,L6b VISp Mup5
10309,F2S4_170125_002_F01,L2/3 IT VISp Agmat
10310,F2S4_170125_002_G01,L6 CT VISp Krt80 Sla
10311,F2S4_170125_002_H01,L6 CT VISp Krt80 Sla
10312,F2S4_170126_001_B01,L4 IT VISp Rspo1
10313,F2S4_170126_001_C01,L5 IT VISp Batf3
10314,F2S4_170126_001_D01,L6 IT VISp Penk Col27a1
10315,F2S4_170126_001_G01,L4 IT VISp Rspo1
10316,F2S4_170126_001_H01,L5 IT VISp Hsd11b1 Endou
10317,F2S4_170126_002_A01,L6 IT VISp Car3
10318,F2S4_170126_002_B01,L4 IT VISp Rspo1
10319,F2S4_170126_002_E01,L6 IT VISp Col18a1
10320,F2S4_170126_002_G01,L4 IT VISp Rspo1
10321,F2S4_170126_002_H01,L5 IT VISp Batf3
10322,F2S4_170126_003_A01,L5 IT VISp Col27a1
10323,F2S4_170126_003_B01,L6 IT VISp Penk Col27a1
10324,F2S4_170126_003_C01,L6 IT VISp Penk Col27a1
10325,F2S4_170126_003_D01,L6 IT VISp Penk Col27a1
10326,F2S4_170126_003_E01,L6 IT VISp Col18a1
10327,F2S4_170126_003_F01,L4 IT VISp Rspo1
10328,F2S4_170126_004_A01,L4 IT VISp Rspo1
10329,F2S4_170126_004_C01,L5 IT VISp Batf3
10330,F2S4_170126_004_D01,L4 IT VISp Rspo1
10331,F2S4_170126_004_E01,L6 IT VISp Penk Col27a1
10332,F2S4_170126_004_F01,L2/3 IT VISp Agmat
10333,F2S4_170126_004_G01,L6 IT VISp Col23a1 Adamts2
10334,F2S4_170126_004_H01,L4 IT VISp Rspo1
10335,F2S4_170126_005_A01,L5 IT VISp Batf3
10336,F2S4_170126_005_B01,L6 IT VISp Car3
10337,F2S4_170126_005_C01,L6 IT VISp Penk Col27a1
10338,F2S4_170126_005_D01,L5 IT VISp Batf3
10339,F2S4_170126_005_E01,L6 IT VISp Penk Col27a1
10340,F2S4_170126_005_G01,L2/3 IT VISp Agmat
10341,F2S4_170126_005_H01,L5 IT VISp Whrn Tox2
10342,F2S4_170126_006_A01,L5 IT VISp Batf3
10343,F2S4_170126_006_D01,L4 IT VISp Rspo1
10344,F2S4_170126_006_E01,L6 IT VISp Penk Col27a1
10345,F2S4_170126_006_F01,Lamp5 Lhx6
10346,F2S4_170126_006_G01,L6 IT VISp Penk Col27a1
